typeID,groupID,typeName,marketGroupID,metaGroupID,metaLevel
353967,351064,'Kindred' Scout gk.0,354390,NULL,NULL
353974,351064,'Solstice' Scout G-I,354388,NULL,NULL
353975,351064,'Orchid' Assault C-I,354376,NULL,NULL
353980,351121,Enhanced Heavy Armor Repairer,363441,NULL,NULL
353981,351121,Complex Heavy Armor Repairer,363441,NULL,NULL
353982,351121,Heavy Automated Armor Repair Unit,NULL,NULL,NULL
353983,351121,Enhanced Light Armor Repairer,363440,NULL,NULL
353984,351121,Complex Light Armor Repairer,363440,NULL,NULL
353985,351121,Light Automated Armor Repair Unit,NULL,NULL,NULL
353986,351121,Heavy Remote Armor Repair Unit I,NULL,NULL,NULL
353987,351121,Heavy Remote IG-R Polarized Armor Regenerator,NULL,NULL,NULL
353988,351121,Heavy Remote Efficient Armor Repair Unit,NULL,NULL,NULL
353989,351121,Heavy Remote Automated Armor Repair Unit,NULL,NULL,NULL
353990,351121,Light Remote IG-R Polarized Armor Regenerator,NULL,NULL,NULL
353991,351121,Light Remote Efficient Armor Repair Unit,NULL,NULL,NULL
353992,351121,Light Remote Automated Armor Repair Unit,NULL,NULL,NULL
353994,351064,'Relic' Assault C-I,354376,NULL,NULL
354003,351064,'Relic' Assault C/1-Series,354377,NULL,NULL
354005,351064,'Relic' Assault ck.0,354378,NULL,NULL
354007,351064,'Hazard' Logistics M-I,354384,NULL,NULL
354011,351121,Militia CPU Upgrade,355466,NULL,NULL
354012,351121,Militia PG Upgrade,355466,NULL,NULL
354106,351844,Militia Drop Uplink,355468,NULL,NULL
354107,351844,Militia Nanohive,355468,NULL,NULL
354108,351844,Militia Repair Tool,355468,NULL,NULL
354122,351121,Heavy Converse Shield Transporter,NULL,NULL,NULL
354123,351121,Heavy Clarity Ward Shield Transporter,NULL,NULL,NULL
354124,351121,Heavy C5-R Shield Transporter,NULL,NULL,NULL
354125,351121,Light Shield Transporter I,NULL,NULL,NULL
354126,351121,Light Converse Shield Transporter,NULL,NULL,NULL
354127,351121,Light C3-R Shield Transporter,NULL,NULL,NULL
354128,351121,Light Clarity Ward Shield Transporter,NULL,NULL,NULL
354129,351121,Enhanced Light Shield Booster,363448,NULL,NULL
354130,351121,Complex Light Shield Booster,363448,NULL,NULL
354131,351121,Light C3-L Shield Booster,NULL,NULL,NULL
354132,351121,Enhanced Heavy Shield Booster,363449,NULL,NULL
354133,351121,Basic Heavy Shield Booster,363449,NULL,NULL
354134,351121,Complex Heavy Shield Booster,363449,NULL,NULL
354135,351121,Heavy C5-L Shield Booster,NULL,NULL,NULL
354140,351121,Energized Nanite Plating,NULL,NULL,NULL
354141,351121,Voltaic Energized Plating,NULL,NULL,NULL
354142,351121,N-Type Energized Plating,NULL,NULL,NULL
354147,351121,Shield Resistance Amplifier I,NULL,NULL,NULL
354148,351121,Supplemental Shield Amplifier,NULL,NULL,NULL
354149,351121,Ward Shield Amplifier,NULL,NULL,NULL
354150,351121,F-S3 Shield Amplifier,NULL,NULL,NULL
354151,351121,Enhanced Heavy Shield Extender,363456,NULL,NULL
354152,351121,Complex Heavy Shield Extender,363456,NULL,NULL
354153,351121,Heavy F-S5 Regolith Shield Extender,NULL,NULL,NULL
354154,351121,Enhanced Light Shield Extender,363457,NULL,NULL
354155,351121,Complex Light Shield Extender,363457,NULL,NULL
354156,351121,F-S3 Regolith Shield Extender,NULL,NULL,NULL
354158,351121,Systemic Vortex Stabilizer,NULL,NULL,NULL
354159,351121,Systemic Field Stabilizer II,NULL,NULL,NULL
354160,351121,Systemic Stabilizer Array,NULL,NULL,NULL
354169,351121,Damage Control Unit I,NULL,NULL,NULL
354170,351121,Crisis Damage Control Unit,NULL,NULL,NULL
354171,351121,F45 Peripheral Damage Control Unit,NULL,NULL,NULL
354172,351121,Electron Damage Control Unit,NULL,NULL,NULL
354173,351121,Enhanced Scanner,356916,NULL,NULL
354174,351121,Complex Scanner,356916,NULL,NULL
354175,351121,Type-G Active Scanner,NULL,NULL,NULL
354176,351121,Enhanced 60mm Armor Plates,363306,NULL,NULL
354177,351121,Complex 60mm Armor Plates,363306,NULL,NULL
354178,351121,60mm Reinforced Type-A Plates,NULL,NULL,NULL
354179,351121,Enhanced 120mm Armor Plates,363305,NULL,NULL
354180,351121,Complex 120mm Armor Plates,363305,NULL,NULL
354181,351121,120mm Reinforced Type-A Plates,NULL,NULL,NULL
354182,351121,180mm Reinforced Steel Plates,NULL,NULL,NULL
354183,351121,180mm Reinforced Nanofibre Plates,NULL,NULL,NULL
354184,351121,180mm Reinforced Polycrystalline Plates,NULL,NULL,NULL
354185,351121,180mm Reinforced Type-A Plates,NULL,NULL,NULL
354186,351121,Modified P-Type Nanofiber,NULL,NULL,NULL
354187,351121,Altered M-Type Nanofiber ,NULL,NULL,NULL
354188,351121,Type-G Nanofibre Internal Structure,NULL,NULL,NULL
354192,351064,'Colossus' Sentinel A-I,354380,NULL,NULL
354234,351064,'Solstice' Scout G/1-Series,354389,NULL,NULL
354235,351064,'Solstice' Scout gk.0,354390,NULL,NULL
354237,351064,'Oblivion' Logistics M-I,354384,NULL,NULL
354251,351064,'Colossus' Sentinel A/1-Series,354381,NULL,NULL
354252,351064,'Colossus' Sentinel ak.0,354382,NULL,NULL
354264,351121,Shield Regenerator I,NULL,NULL,NULL
354265,351121,Supplemental Shield Regenerator,NULL,NULL,NULL
354266,351121,Ward Shield Regenerator,NULL,NULL,NULL
354267,351121,M42 Shield Regenerator,NULL,NULL,NULL
354271,351064,'Anasoma' Sentinel A-I,354380,NULL,NULL
354272,351064,'Anasoma' Sentinel A/1-Series,354381,NULL,NULL
354273,351064,'Anasoma' Sentinel ak.0,354382,NULL,NULL
354274,351064,'Oblivion' Logistics M/1-Series,354385,NULL,NULL
354275,351064,'Oblivion' Logistics mk.0,354386,NULL,NULL
354277,351064,'Hazard' Logistics mk.0,354386,NULL,NULL
354317,351064,'Hazard' Logistics M/1-Series,354385,NULL,NULL
354583,350858,Shotgun,354696,NULL,NULL
354626,351844,[TEST] Shield Gen 2,NULL,NULL,NULL
354627,351844,[TEST] Shield Gen 1,NULL,NULL,NULL
354643,354641,Active Booster (1-Day),354543,NULL,NULL
354644,354641,Active Booster (7-Day),354543,NULL,NULL
354664,351844,Active Scanner,364492,NULL,NULL
354667,351121,Basic Profile Dampener,354671,NULL,NULL
354669,351121,Basic Precision Enhancer,354671,NULL,NULL
354685,350858,Laser Rifle,354690,NULL,NULL
354714,351844,Remote Explosive,355187,NULL,NULL
354741,351210,Cestus,NULL,NULL,NULL
354742,351210,Charron,NULL,NULL,NULL
354764,354753,Command Node,NULL,NULL,NULL
354765,354753,Command Node ,NULL,NULL,NULL
354767,354753,Clone Reanimation Unit,NULL,NULL,NULL
354770,354753,Defense Relay,NULL,NULL,NULL
354772,354753,Supply Depot,NULL,NULL,NULL
354773,354753,[TEST] Drone Hive,NULL,NULL,NULL
354789,354753,Large Blaster Installation,NULL,NULL,NULL
354790,354753,Small Blaster Installation,NULL,NULL,NULL
354791,354753,Large CA Railgun Installation,NULL,NULL,NULL
354792,354753,Small CA Railgun Installation,NULL,NULL,NULL
354793,354753,Large GA Railgun Installation,NULL,NULL,NULL
354794,354753,Small GA Railgun Installation ,NULL,NULL,NULL
354796,354753,Large Missile Installation,NULL,NULL,NULL
354797,354753,Small Missile Installation,NULL,NULL,NULL
354824,354753,Primary Console,NULL,NULL,NULL
354826,354753,Security Console,NULL,NULL,NULL
354827,354753,Anti-MCC Turret Console,NULL,NULL,NULL
354850,354753,Clone Reanimation Unit ,NULL,NULL,NULL
354851,354753,Defense Relay ,NULL,NULL,NULL
354852,354753,Supply Depot ,NULL,NULL,NULL
354856,354753,Small Missile Installation ,NULL,NULL,NULL
354857,354753,Small GA Railgun Installation ,NULL,NULL,NULL
354858,354753,Small CA Railgun Installation ,NULL,NULL,NULL
354859,354753,Small Blaster Installation ,NULL,NULL,NULL
354867,351121,Squad - Armor Bonus Test,NULL,NULL,NULL
354869,351121,Vehicle Shield Recharger,NULL,NULL,NULL
354870,351121,Squad - Speed Test,NULL,NULL,NULL
354884,351844,Nanite Injector,355194,NULL,NULL
354894,354753,[TEST] Drone Hive 2,NULL,NULL,NULL
354903,351121,Basic Heavy Damage Modifier,354434,NULL,NULL
354904,351121,Enhanced Heavy Damage Modifier,354434,NULL,NULL
354905,351121,Complex Heavy Damage Modifier,354434,NULL,NULL
354906,351121,Basic Sidearm Damage Modifier,354434,NULL,NULL
354907,351121,Enhanced Sidearm Damage Modifier,354434,NULL,NULL
354908,351121,Complex Sidearm Damage Modifier,354434,NULL,NULL
354912,351121,'Stimulus' Complex Shield Extender,365248,NULL,NULL
354913,351121,'Static' Complex Shield Recharger,365250,NULL,NULL
354914,351121,'Iris' Complex Kinetic Catalyzer,354427,NULL,NULL
354915,351121,'Chord' Basic Cardiac Stimulant,NULL,NULL,NULL
354916,351121,'Macro' Enhanced Cardiac Stimulant,NULL,NULL,NULL
354917,351121,'Spiral' Complex Cardiac Stimulant,NULL,NULL,NULL
354918,351121,'Neuron' Basic Cardiac Regulator,354425,NULL,NULL
354919,351121,'Nucleus' Enhanced Cardiac Regulator,354425,NULL,NULL
354921,351121,'Membrane' Complex Cardiac Regulator,354425,NULL,NULL
354922,351121,'Sheath' Basic Myofibril Stimulant,354429,NULL,NULL
354923,351121,'Sanction' Enhanced Myofibril Stimulant,354429,NULL,NULL
354924,351121,'Vigil' Complex Myofibril Stimulant,354429,NULL,NULL
354926,351121,Basic Fuel Injector,354461,NULL,NULL
354927,351210,[TEST] Onikuma Boost,NULL,NULL,NULL
354928,350858,GB-9 Breach Assault Rifle,354332,NULL,NULL
354929,350858,GLU-5 Tactical Assault Rifle,354332,NULL,NULL
354930,350858,Duvolle Tactical Assault Rifle,354333,NULL,NULL
354934,351064,Sniper - CA,NULL,NULL,NULL
354935,351064,Armor AV - CA,NULL,NULL,NULL
354937,350858,Militia Shotgun,355463,NULL,NULL
354941,351064,Militia Caldari Medium Frame,355469,NULL,NULL
354949,354753,Drone Hive - Lvl.2,NULL,NULL,NULL
354956,350858,CRG-3 Shotgun,354697,NULL,NULL
354957,350858,CreoDron Shotgun,354698,NULL,NULL
354958,354753,[DEMO] Drone Hive,NULL,NULL,NULL
354959,350858,ELM-7 Laser Rifle,354691,NULL,NULL
354960,350858,Viziam Laser Rifle,354692,NULL,NULL
354961,350858,MH-82 Heavy Machine Gun,354566,NULL,NULL
354962,350858,Boundless Heavy Machine Gun,354567,NULL,NULL
354963,350858,EXO-5 Mass Driver,354619,NULL,NULL
354964,350858,Freedom Mass Driver,354620,NULL,NULL
355010,350858,PRO Drone Shotgun,NULL,NULL,NULL
355013,350858,ADV Drone Shotgun,NULL,NULL,NULL
355015,350858,Drone Shotgun,NULL,NULL,NULL
355019,350858,PRO Drone Forge Gun,NULL,NULL,NULL
355027,350858,ADV Drone Forge Gun,NULL,NULL,NULL
355032,350858,Drone Forge Gun,NULL,NULL,NULL
355038,350858,Drone Sniper Rifle,NULL,NULL,NULL
355043,350858,PRO Drone Sniper Rifle,NULL,NULL,NULL
355050,350858,ADV Drone Sniper Rifle,NULL,NULL,NULL
355067,350858,PRO Drone Mass Driver,NULL,NULL,NULL
355069,350858,ADV Drone Mass Driver,NULL,NULL,NULL
355071,350858,Drone Mass Driver,NULL,NULL,NULL
355081,350858,Drone Assault Rifle,NULL,NULL,NULL
355087,350858,PRO Drone Assault Rifle,NULL,NULL,NULL
355098,350858,ADV Drone Assault Rifle,NULL,NULL,NULL
355104,350858,PRO Drone Laser Rifle,NULL,NULL,NULL
355107,350858,ADV Drone Laser Rifle,NULL,NULL,NULL
355109,350858,Drone Laser Rifle,NULL,NULL,NULL
355139,350858,PRO Drone Swarm Launcher,NULL,NULL,NULL
355145,350858,ADV Drone Swarm Launcher,NULL,NULL,NULL
355151,350858,Drone Swarm Launcher,NULL,NULL,NULL
355157,350858,PRO Drone HMG,NULL,NULL,NULL
355159,350858,ADV Drone HMG,NULL,NULL,NULL
355161,350858,Drone HMG,NULL,NULL,NULL
355198,354753,Drone Hive - Lvl.1,NULL,NULL,NULL
355199,354753,Drone Hive - Lvl.3,NULL,NULL,NULL
355201,354753,Drone Hive - Lvl.4,NULL,NULL,NULL
355210,354641,Passive Booster (15-Day),354542,NULL,NULL
355212,351648,Shotgun Operation,353684,NULL,NULL
355213,351648,Shotgun Proficiency,353684,NULL,NULL
355217,354641,Active Booster (3-Day),354543,NULL,NULL
355218,354641,Passive Booster (3-Day),354542,NULL,NULL
355219,354641,Passive Booster (7-Day),354542,NULL,NULL
355249,351210,Cestus ,NULL,NULL,NULL
355250,351210,Charron ,NULL,NULL,NULL
355254,350858,Boundless Breach Submachine Gun,354354,NULL,NULL
355256,350858,Kaalakiota Tactical Sniper Rifle,354350,NULL,NULL
355257,350858,KLO-1 Scrambler Pistol,354344,NULL,NULL
355258,350858,Carthum Assault Scrambler Pistol,354345,NULL,NULL
355259,350858,Assault Scrambler Pistol,354343,NULL,NULL
355260,350858,'Cerberus' CRG-3 Shotgun,354697,NULL,NULL
355261,350858,'Hydra' CreoDron Shotgun,354698,NULL,NULL
355262,350858,'Broadside' MH-82 Heavy Machine Gun,354566,NULL,NULL
355263,350858,'Steelmine' Boundless Heavy Machine Gun,354567,NULL,NULL
355264,350858,'Cyclone' EXO-5 Mass Driver,354619,NULL,NULL
355265,350858,'Avalanche' Freedom Mass Driver,354620,NULL,NULL
355266,351844,'Maelstrom' R11-4 Flux Nanohive,354411,NULL,NULL
355267,351844,'Void' Viziam Drop Uplink,354405,NULL,NULL
355268,351844,KIN-012 Nanite Injector,355195,NULL,NULL
355269,351844,Wiyrkomi Nanite Injector,355196,NULL,NULL
355270,351844,'Necromancer' KIN-012 Nanite Injector,355195,NULL,NULL
355271,351844,'Talisman' Wiyrkomi Nanite Injector,355196,NULL,NULL
355280,351648,Nanocircuitry,353708,NULL,NULL
355294,351121,Squad - Shield Resistance,NULL,NULL,NULL
355297,351121,Squad - Signature Dampener,NULL,NULL,NULL
355299,351121,[DEV] Remote Shield Recharger,NULL,NULL,NULL
355308,351121,Squad - Shield Energizer,NULL,NULL,NULL
355325,354753,QA Drone Hive 1,NULL,NULL,NULL
355326,354753,QA Drone Hive 2,NULL,NULL,NULL
355327,354753,QA Drone Hive 3,NULL,NULL,NULL
355329,351121,[DEV] Anti-Shield Recharger,NULL,NULL,NULL
355331,351121,[DEV] Anti-ROF,NULL,NULL,NULL
355332,351121,[DEV] Movement Nullifier,NULL,NULL,NULL
355374,351210,Sica,355464,NULL,NULL
355375,351121,Militia Light Armor Repairer,355467,NULL,NULL
355402,351121,Militia Heavy Armor Repairer,355467,NULL,NULL
355403,351121,Militia Light Shield Booster,355467,NULL,NULL
355404,351121,Militia Heavy Shield Booster,355467,NULL,NULL
355405,351121,Militia 60mm Armor Plates,355467,NULL,NULL
355406,351121,Militia 120mm Armor Plates,355467,NULL,NULL
355407,351121,Militia 180mm Reinforced Steel Plates,NULL,NULL,NULL
355408,351121,Militia Energized Plating,NULL,NULL,NULL
355409,351121,Militia CPU Upgrade Unit,355467,NULL,NULL
355411,351121,Militia Powergrid Upgrade,355467,NULL,NULL
355412,351121,Militia Power Diagnostic System,NULL,NULL,NULL
355413,351121,Militia Light Shield Extender ,355467,NULL,NULL
355414,351121,Militia Heavy Shield Extender,355467,NULL,NULL
355415,351121,Militia Shield Regenerator,NULL,NULL,NULL
355416,351121,Militia Shield Resistance Amplifier,NULL,NULL,NULL
355421,351121,Militia Sidearm Damage Modifier,355466,NULL,NULL
355422,351121,Militia Heavy Damage Modifier,355466,NULL,NULL
355423,351210,Onikuma - Impact,NULL,NULL,NULL
355424,351210,Baloch - Impact,NULL,NULL,NULL
355425,351064,Dire Sentinel,NULL,NULL,NULL
355426,351064,Arbiter,NULL,NULL,NULL
355427,351064,Artificer,NULL,NULL,NULL
355428,351844,Militia Nanite Injector,355468,NULL,NULL
355430,351064,'Dragonfly' Scout [nSv],354388,NULL,NULL
355432,350858,'Toxin' ICD-9 Submachine Gun,354352,NULL,NULL
355434,350858,HK4M Shotgun,354697,NULL,NULL
355435,351844,Hacked Drop Uplink,354403,NULL,NULL
355438,354753,Drone Hive,NULL,NULL,NULL
355439,354753,Drone Hive,NULL,NULL,NULL
355442,351121,1.5dn Myofibril Stimulant,354429,NULL,NULL
355443,350858,Fused Locus Grenade,363464,NULL,NULL
355445,351064,QA God Suit,NULL,NULL,NULL
355470,351210,Soma,355464,NULL,NULL
355471,351210,Gorgon - Hatch,NULL,NULL,NULL
355472,351210,Viper,355464,NULL,NULL
355473,351210,Gorgon,355464,NULL,NULL
355474,351210,Viper - Hatch,NULL,NULL,NULL
355475,351210,Sica - Tension,NULL,NULL,NULL
355476,350858,Passenger Position,NULL,NULL,NULL
355478,350858,Passenger Position,NULL,NULL,NULL
355479,351210,Soma - Tension,NULL,NULL,NULL
355483,350858,AntiMCC Railgun,NULL,NULL,NULL
355488,350858,Passenger Position,NULL,NULL,NULL
355495,350858,Breach Shotgun,354696,NULL,NULL
355497,350858,'Chimera' Shotgun,354696,NULL,NULL
355498,350858,'Golem' Heavy Machine Gun,354565,NULL,NULL
355499,350858,'Tsunami' Mass Driver,354618,NULL,NULL
355508,351844,Cortex,NULL,NULL,NULL
355514,350858,KR-17 Breach Shotgun,354697,NULL,NULL
355515,350858,Allotek Breach Shotgun,354698,NULL,NULL
355516,351064,Logistics Type-II,NULL,NULL,NULL
355517,351121,Enhanced Profile Dampener,354671,NULL,NULL
355518,351121,Complex Profile Dampener,354671,NULL,NULL
355519,351121,'Cataract' Basic Profile Dampener,354671,NULL,NULL
355520,351121,'Nyctalus' Enhanced Profile Damper,354671,NULL,NULL
355521,351121,'Miosis' Complex Profile Damper,354671,NULL,NULL
355523,351121,Militia Profile Dampener,355466,NULL,NULL
355526,351121,'Echo' Basic Light Damage Modifier,354434,NULL,NULL
355527,351121,'Ricochet' Enhanced Light Damage Modifier,354434,NULL,NULL
355528,351121,'Cascade' Complex Light Damage Modifier,354434,NULL,NULL
355532,351121,'Debris' Basic Sidearm Damage Modifier,354434,NULL,NULL
355533,351121,'Fragment' Enhanced Sidearm Damage Modifier,354434,NULL,NULL
355534,351121,'Sliver' Complex Sidearm Damage Modifier,354434,NULL,NULL
355535,351121,'Tremor' Basic Heavy Damage Modifier,354434,NULL,NULL
355536,351121,'Impact' Enhanced Heavy Damage Modifier,354434,NULL,NULL
355537,351121,'Seismic' Complex Heavy Damage Modifier,354434,NULL,NULL
355558,354641,Passive Booster (30-Day),354542,NULL,NULL
355561,354641,Active Booster (30-Day),354543,NULL,NULL
355566,351121,Enhanced Codebreaker,355572,NULL,NULL
355567,351121,Complex Codebreaker,355572,NULL,NULL
355568,351121,Basic Codebreaker,355572,NULL,NULL
355569,351121,'Pandemic' Complex Codebreaker,355572,NULL,NULL
355570,351121,'Pathogen' Basic Codebreaker,355572,NULL,NULL
355571,351121,'Contagion' Enhanced Codebreaker,355572,NULL,NULL
355577,351844,Proximity Explosive,355187,NULL,NULL
355582,351121,'Origin' Enhanced Shield Regulator,365249,NULL,NULL
355583,351121,'Shaft' Basic Shield Regulator,365249,NULL,NULL
355584,351121,'Tether' Complex Shield Regulator,365249,NULL,NULL
355585,351121,Basic Shield Regulator,365249,NULL,NULL
355586,351121,Complex Shield Regulator,365249,NULL,NULL
355587,351121,Enhanced Shield Regulator,365249,NULL,NULL
355591,351121,Militia Shield Regulator,355466,NULL,NULL
355594,350858,C-7 Flux Grenade,363471,NULL,NULL
355595,350858,Allotek Flux Grenade,363472,NULL,NULL
355596,350858,'Siren' Flux Grenade,363470,NULL,NULL
355597,350858,'Klaxon' Allotek Flux Grenade,363472,NULL,NULL
355598,350858,'Banshee' C-7 Flux Grenade,363471,NULL,NULL
355599,350858,'Haze' Locus Grenade,363464,NULL,NULL
355600,350858,'Husk' AV Grenade,363467,NULL,NULL
355603,350858,Breach Scrambler Pistol,354343,NULL,NULL
355604,350858,TY-5 Breach Scrambler Pistol,354344,NULL,NULL
355605,350858,Imperial Breach Scrambler Pistol,354345,NULL,NULL
355607,351121,Magnetic Field Stabilizer,NULL,NULL,NULL
355610,351121,Fire Control System,NULL,NULL,NULL
355611,351121,Conscript Heat Sink,NULL,NULL,NULL
355613,351121,Propulsion Test Plates,NULL,NULL,NULL
355614,351121,Inertia Test Plates,NULL,NULL,NULL
355615,350858,Synch AV Grenade,NULL,NULL,NULL
355616,350858,EX-3 Sleek AV Grenade,363468,NULL,NULL
355617,350858,Lai Dai Packed AV Grenade,363469,NULL,NULL
355679,350858,Scrambler Rifle,364052,NULL,NULL
355685,350858,Viziam Scrambler Rifle,364054,NULL,NULL
355697,350858,CRW-04 Scrambler Rifle,364053,NULL,NULL
355720,351064,'Skinweave' Militia Caldari Medium Frame,355469,NULL,NULL
355721,354753,Large Blaster Installation,NULL,NULL,NULL
355722,354753,Large CA Railgun Installation,NULL,NULL,NULL
355723,354753,Large GA Railgun Installation,NULL,NULL,NULL
355724,354753,Large Missile Installation,NULL,NULL,NULL
355740,350858,Wiyrkomi Breach Forge Gun,354337,NULL,NULL
355741,350858,'Grimoire' 20GJ Blaster,356968,NULL,NULL
355742,350858,'Calisto' 20GJ Neutron Blaster,356969,NULL,NULL
355743,350858,'Phantasm' 20GJ Ion Cannon,356970,NULL,NULL
355744,350858,'Wraith' 80GJ Blaster,356971,NULL,NULL
355746,350858,'Oracle' 80GJ Neutron Blaster,356972,NULL,NULL
355747,350858,'Sodom' 80GJ Ion Cannon,356973,NULL,NULL
355748,350858,'Lycan' 20GJ Railgun,356979,NULL,NULL
355749,350858,'Spartan' 20GJ Particle Accelerator,356980,NULL,NULL
355750,350858,'Martyr' 20GJ Particle Cannon,356981,NULL,NULL
355751,350858,'Pariah' 80GJ Railgun,356976,NULL,NULL
355752,350858,'Mortis' 80GJ Particle Accelerator,356977,NULL,NULL
355753,350858,'Gomorrah' 80GJ Particle Cannon,356978,NULL,NULL
355761,350858,'Brimstone' ST-1 Missile Launcher,356963,NULL,NULL
355762,350858,'Arson' AT-1 Missile Launcher,356964,NULL,NULL
355763,350858,'Cinder' XT-1 Missile Launcher,356965,NULL,NULL
355764,350858,'Harbinger' ST-201 Missile Launcher,356960,NULL,NULL
355765,350858,'Omen' AT-201 Missile Launcher,356961,NULL,NULL
355766,350858,'Prodigy' XT-201 Missile Launcher,356962,NULL,NULL
355767,351064,'Skinweave' Militia Gallente Light Frame,355469,NULL,NULL
355768,351064,'Skinweave' Militia Minmatar Medium Frame,355469,NULL,NULL
355771,351064,'Skinweave' Militia Amarr Heavy Frame,355469,NULL,NULL
355772,351210,Guristas Saga,353664,NULL,NULL
355779,350858,Breach Mass Driver,354618,NULL,NULL
355781,350858,Assault Mass Driver,NULL,NULL,NULL
355785,351121,Insulated Magnetic Field Stabilizer,NULL,NULL,NULL
355786,351121,Nonlinear Flux Stabilizer,NULL,NULL,NULL
355787,351121,'Utopia' Magnetic Field Stabilizer,NULL,NULL,NULL
355788,351121,Asynchronous Fire Control,NULL,NULL,NULL
355789,351121,Fire Control System II,NULL,NULL,NULL
355790,351121,'Trojan' Fire Control System,NULL,NULL,NULL
355791,351121,Modified Extruded Heat Sink,NULL,NULL,NULL
355792,351121,Vented Heat Sink,NULL,NULL,NULL
355793,351121,'Helios' Heat Sink,NULL,NULL,NULL
355798,351121,Basic Railgun Damage Amplifer,356581,NULL,NULL
355799,351121,Enhanced Railgun Damage Amplifer,356581,NULL,NULL
355800,351121,Complex Railgun Damage Amplifer,356581,NULL,NULL
355801,351121,LT Insulated Stabilizer Array,NULL,NULL,NULL
355802,351121,Basic Blaster Damage Amplifier,356579,NULL,NULL
355803,351121,Enhanced Blaster Damage Amplifier,356579,NULL,NULL
355804,351121,Complex Blaster Damage Amplifier,356579,NULL,NULL
355805,351121,HT Insulated Stabilizer Array,NULL,NULL,NULL
355807,351121,Calibration Subsystem,NULL,NULL,NULL
355808,351121,Routine Calibration Subsystem,NULL,NULL,NULL
355809,351121,Tolerant Calibration Subsystem,NULL,NULL,NULL
355810,351121,'Cirrus' Calibration Subsystem,NULL,NULL,NULL
355811,351121,Militia Blaster Damage Amplifier,355467,NULL,NULL
355812,350858,EK-A2 Breach Mass Driver,354619,NULL,NULL
355813,350858,EC-3 Assault Mass Driver,354619,NULL,NULL
355814,350858,Core Breach Mass Driver,354620,NULL,NULL
355815,350858,Boundless Assault Mass Driver,354620,NULL,NULL
355820,350858,Burst Heavy Machine Gun,NULL,NULL,NULL
355821,350858,Assault Heavy Machine Gun,354565,NULL,NULL
355822,350858,80GJ Stabilized Blaster,NULL,NULL,NULL
355823,350858,80GJ Compressed Blaster,NULL,NULL,NULL
355824,350858,80GJ Stabilized Ion Cannon,NULL,NULL,NULL
355825,350858,80GJ Compressed Ion Cannon,NULL,NULL,NULL
355826,350858,80GJ Stabilized Neutron Blaster,NULL,NULL,NULL
355827,350858,80GJ Compressed Neutron Blaster,NULL,NULL,NULL
355828,350858,20GJ Stabilized Neutron Blaster,NULL,NULL,NULL
355829,350858,20GJ Compressed Neutron Blaster,NULL,NULL,NULL
355830,350858,20GJ Stabilized Ion Cannon,NULL,NULL,NULL
355831,350858,20GJ Compressed Ion Cannon,NULL,NULL,NULL
355832,350858,20GJ Stabilized Blaster,NULL,NULL,NULL
355833,350858,20GJ Compressed Blaster,NULL,NULL,NULL
355834,350858,80GJ Stabilized Particle Accelerator,NULL,NULL,NULL
355835,350858,80GJ Compressed Particle Accelerator,NULL,NULL,NULL
355836,350858,80GJ Stabilized Particle Cannon,NULL,NULL,NULL
355837,350858,80GJ Compressed Particle Cannon,NULL,NULL,NULL
355839,350858,80GJ Stabilized Railgun,NULL,NULL,NULL
355840,350858,80GJ Compressed Railgun,NULL,NULL,NULL
355841,350858,20GJ Stabilized Particle Accelerator,NULL,NULL,NULL
355842,350858,20GJ Compressed Particle Accelerator,NULL,NULL,NULL
355843,350858,20GJ Stabilized Particle Cannon,NULL,NULL,NULL
355844,350858,20GJ Compressed Particle Cannon,NULL,NULL,NULL
355845,350858,20GJ Stabilized Railgun,NULL,NULL,NULL
355846,350858,20GJ Compressed Railgun,NULL,NULL,NULL
355847,350858,AT-201 Accelerated Missile Launcher,NULL,NULL,NULL
355848,350858,AT-201 Fragmented Missile Launcher,NULL,NULL,NULL
355849,350858,XT-201 Accelerated Missile Launcher,NULL,NULL,NULL
355850,350858,XT-201 Fragmented Missile Launcher,NULL,NULL,NULL
355851,350858,ST-201 Accelerated Missile Launcher,NULL,NULL,NULL
355852,350858,ST-201 Fragmented Missile Launcher,NULL,NULL,NULL
355853,350858,AT-1 Accelerated Missile Launcher,NULL,NULL,NULL
355854,350858,AT-1 Fragmented Missile Launcher,NULL,NULL,NULL
355855,350858,XT-1 Accelerated Missile Launcher,NULL,NULL,NULL
355856,350858,XT-1 Fragmented Missile Launcher,NULL,NULL,NULL
355857,350858,ST-1 Accelerated Missile Launcher,NULL,NULL,NULL
355858,350858,ST-1 Fragmented Missile Launcher,NULL,NULL,NULL
355859,350858,Six Kin Burst Heavy Machine Gun,354567,NULL,NULL
355860,350858,Freedom Assault Heavy Machine Gun,354567,NULL,NULL
355861,350858,MLR-A Burst Heavy Machine Gun,354566,NULL,NULL
355862,350858,MO-4 Assault Heavy Machine Gun,354566,NULL,NULL
355863,350858,Specialist Shotgun,NULL,NULL,NULL
355864,350858,K5 Specialist Shotgun,354697,NULL,NULL
355865,350858,Duvolle Specialist Shotgun,354698,NULL,NULL
355866,350858,80GJ Scattered Neutron Blaster,NULL,NULL,NULL
355867,350858,80GJ Scattered Ion Cannon,NULL,NULL,NULL
355868,350858,80GJ Scattered Blaster,NULL,NULL,NULL
